gene_id	gene_short_name	E12.5_PFL_WT_RNAseq_rep1	E12.5_PFL_WT_RNAseq_rep2	E12.5_PFL_WT_RNAseq_rep3	E12.5_PFL_DelCBS1.4_RNAseq_rep1	E12.5_PFL_DelCBS1.4_RNAseq_rep2	E12.5_PFL_DelCBS1.4_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000031906	Smpd3	15.3016254557172	32.2372379169477	15.2207257829336	155.542069520455	79.1471699470703	205.12817838285	83.7628345009957	-2.79236892094192	0.363647099959904	-7.67878781722667	1.60600986243479e-14	2.19011564940233e-10
ENSMUSG00000101174	Hoxd4	331.170893791595	277.937267446116	316.781355357306	141.692433193292	134.249630036803	143.895886328268	224.287911025563	1.13946255065211	0.15910726569912	7.16159972736189	7.97409713939324e-13	5.43713813449528e-09
ENSMUSG00000021388	Aspn	114.762190917879	165.542573087029	82.7626964447016	270.60058669997	271.504848805773	452.098423002998	226.211886493058	-1.44997575779169	0.234309668360998	-6.18828820822591	6.0821053079497e-10	2.07354175211275e-06
ENSMUSG00000055775	Myh8	689.666118754113	799.832011020485	627.854938546012	1150.58517179515	1048.95046752636	1604.28605183005	986.862459912029	-0.844514405983185	0.136056842063333	-6.20707046537267	5.39813980313553e-10	2.07354175211275e-06
ENSMUSG00000013584	Aldh1a2	591.298526538788	649.101141841243	548.897423547044	313.214852322013	393.732123913907	393.927745551145	481.69530228569	0.700507260501054	0.126243625558757	5.54885252542927	2.87550597807256e-08	6.53554583716258e-05
ENSMUSG00000032327	Stra6	1138.8781232041	840.782015942013	1226.21972088759	621.10292144127	750.395320131084	582.72731271944	860.017569054249	0.71287784115006	0.132612190326621	5.37565844734378	7.63033162951896e-08	0.000130068540539688
ENSMUSG00000006205	Htra1	248.104927031987	330.213869473599	259.703633671305	477.279774966877	410.763793396188	591.912156527627	386.329692511264	-0.817511791034558	0.155535451236211	-5.25611225310303	1.4713250489002e-07	0.000215341922844683
ENSMUSG00000079277	Hoxd3	124.598950139412	100.196820552675	144.596894937869	50.0717621059	44.081968071786	51.0269100454851	85.7622176421879	1.34627672542069	0.25677165529477	5.243089327267	1.57910040950857e-07	0.000215341922844683
ENSMUSG00000021186	Fbln5	678.736386285744	906.999045176825	703.95856746068	1074.94485031602	1081.01008066948	1417.52756106358	977.196081828721	-0.640625374615131	0.126735463044465	-5.05482332431585	4.30789372934224e-07	0.000489556223225334
ENSMUSG00000050931	Sgms2	95.0886724748143	88.8702234467206	92.2756500590351	236.509174202336	128.238452572468	264.319394035613	150.883594465165	-1.1874197944508	0.239864846693438	-4.95037022231271	7.40724376348206e-07	0.000777019870789268
ENSMUSG00000005220	Corin	155.202201050846	203.878747907182	105.593785119102	341.979481616892	284.529066645164	284.730158053807	229.318906732166	-0.968569163961921	0.199420394754888	-4.85692130512734	1.19224949497087e-06	0.00116133616877984
ENSMUSG00000075590	Nrbp2	614.250964722364	733.614981785674	551.751309631344	1058.96450070776	826.536901345987	968.490752663307	792.268235142739	-0.58570675395223	0.121202232715957	-4.83247495386377	1.34846080901029e-06	0.00122593067016489
ENSMUSG00000039257	Vstm2b	53.5556890950104	117.622354561836	80.8601057218349	214.136684750764	155.288751161973	188.799567168295	135.043858743286	-1.13657647818205	0.247177039754177	-4.5982283763589	4.26098774265927e-06	0.00252639521072367
ENSMUSG00000041577	Prelp	239.361141057291	289.263864552071	231.164772828304	424.011942939323	340.633389645619	479.65295442756	334.014677575028	-0.709298307822032	0.154067737288346	-4.60380817104194	4.14834595385023e-06	0.00252639521072367
ENSMUSG00000028222	Calb1	22.9524381835759	45.3063884238183	22.8310886744004	106.535664055106	70.1304037505686	88.786823479144	59.4238010944356	-1.52923762928802	0.334147852808102	-4.57652986974675	4.72752235460849e-06	0.00268621759790817
ENSMUSG00000009350	Mpo	52.4627158481734	18.2968107096189	65.6393799389013	4.26142656220426	9.01676619650168	10.205382009097	26.6470802107494	2.52870728286327	0.558974722529755	4.52383118760556	6.07301691392322e-06	0.00306732339463596
ENSMUSG00000028718	Stil	780.38289824158	467.87558814597	825.724373724149	411.227663252711	440.81968071786	394.948283752054	553.496414639054	0.732202628462263	0.163224237080614	4.48586951030221	7.26171765217898e-06	0.00347092888446998
ENSMUSG00000061723	Tnnt3	278.708177943421	405.143665712991	312.024878550139	475.149061685775	488.909100432536	677.637365404042	439.595374954817	-0.718275251302397	0.1602438049295	-4.48239014056367	7.38116430663852e-06	0.00347092888446998
ENSMUSG00000043122	A530016L24Rik	7.65081272785862	37.4648981196959	50.4186541559676	4.26142656220426	3.00558873216723	2.0410764018194	17.4737427832855	3.37091373893977	0.7616162500922	4.42600028364901	9.59963973846344e-06	0.0043636762371142
ENSMUSG00000022577	Ly6h	80.880020265934	90.6127768476367	58.0290170474344	168.326349207068	112.20864600091	233.703248008322	123.960009562884	-1.16261068467065	0.263945505083648	-4.40473757756247	1.05912011035013e-05	0.00465910353059507
ENSMUSG00000007279	Scube2	44.8119031203148	66.2170292348114	50.4186541559676	128.908153506679	85.1583474114048	170.42987955192	90.9906611635162	-1.24549014168051	0.283389368702819	-4.39497835568636	1.1078379156218e-05	0.00472112051729202
ENSMUSG00000022032	Scara5	203.293023911672	336.312806376805	215.944047045371	495.390837856245	389.724672271017	395.968821952964	339.439034902346	-0.756864061271832	0.1765508772458	-4.28694591088381	1.81146378012928e-05	0.0068619254360064
ENSMUSG00000027102	Hoxd8	496.209854063974	539.32027758353	478.501566800976	270.60058669997	363.676236592234	373.516981532951	420.304250545606	0.58673998736096	0.136750885701572	4.29057540907915	1.78210757152874e-05	0.0068619254360064
ENSMUSG00000043635	Adamts3	171.596799753401	248.313859630543	155.061143913636	319.606992165319	283.527203734442	392.907207350235	261.835534424596	-0.788889372265447	0.185459465271208	-4.25370239859048	2.10264709887002e-05	0.00716044150119935
ENSMUSG00000027737	Slc7a11	281.987097683932	284.907481049781	343.41762547744	188.568125377538	213.396799983873	116.341354903706	238.103080746045	0.812827008344351	0.193526071326476	4.20009047242591	2.66808346132597e-05	0.00836019300635036
ENSMUSG00000006574	Slc4a1	797.870470190971	501.855379463834	777.208310291048	480.47584488853	383.713494806683	466.385957815734	567.918242909466	0.640969680928421	0.154232828595318	4.15585765213591	3.24069556551585e-05	0.00948428546961344
ENSMUSG00000020583	Matn3	112.576244424205	175.126616792067	133.181350600669	227.986321077928	196.365130501592	431.687658984804	212.820553730211	-1.0207908145798	0.246639119942733	-4.13880334480929	3.49122041081422e-05	0.0097162801514844
ENSMUSG00000028845	Tekt2	169.410853259727	189.067043999396	134.132645962103	257.816307013357	248.462001859157	300.038231067452	216.487847193532	-0.709872790961901	0.172379238267041	-4.11808752665563	3.82029606843063e-05	0.0103221418062819
ENSMUSG00000040569	Slc26a7	64.4854215633798	152.473422580158	64.6880845774679	238.639887483438	165.307380269197	215.333560391947	150.154626144265	-1.12777775868032	0.274318045884463	-4.11120513433272	3.93599306245259e-05	0.0103221418062819
ENSMUSG00000001918	Slc1a5	472.164442633561	228.274495520008	471.842499270942	235.443817561785	215.400525805318	189.820105369204	302.15764769347	0.869498701619013	0.212395333058134	4.09377498601171	4.24406198015091e-05	0.0109200515515694
ENSMUSG00000035258	Abi3bp	26.2313579240867	73.1872428384758	42.8082912645008	127.842796866128	81.1508957685151	150.019115533726	83.539950032572	-1.32250050802988	0.327411895014277	-4.03925614239582	5.36209836369155e-05	0.0132950791610294
ENSMUSG00000019997	Ccn2	477.629308867746	761.495836200331	505.13783692111	1355.13364678095	981.825652507961	1504.2733081409	930.915931569833	-1.1381934287385	0.282956542050497	-4.02250260937728	5.75830160697041e-05	0.0137764840375887
ENSMUSG00000043903	Zfp469	208.757890145857	317.144718966728	223.554409936838	404.835523409404	325.605445984783	515.371791459399	332.544963317168	-0.729512202011655	0.181824395220246	-4.0121799999829	6.01605990674133e-05	0.0141450015427985
ENSMUSG00000037887	Dusp8	26.2313579240867	53.1478787279407	15.2207257829336	93.7513843684936	66.122952107679	109.197587497338	60.6119810680786	-1.4967415988694	0.373722145170227	-4.00495827772702	6.2028428199399e-05	0.0143369775483933
ENSMUSG00000001661	Hoxc6	84.1589400064449	68.8308593361855	70.395856746068	37.2874824192872	27.050298589505	29.5956078263813	52.886507487312	1.24934774757557	0.31289174227621	3.99290738223667	6.52680666031106e-05	0.01480661195196
ENSMUSG00000026725	Tnn	26.2313579240867	52.2766020274827	21.8797933129671	60.7253285114106	80.1490328577927	142.875348127358	64.022910460183	-1.4898584223732	0.3734513032488	-3.98943157892967	6.62318199801685e-05	0.01480661195196
ENSMUSG00000036545	Adamts2	241.547087550965	302.333015058941	168.379278973703	403.770166768853	324.603583074061	467.406496016643	318.006604573861	-0.745731935710732	0.187222213201787	-3.98313812745599	6.80111994283199e-05	0.0148806135856802
ENSMUSG00000005089	Slc1a2	38.2540636392931	95.8404370503849	46.6134727102342	170.45706248817	109.203057268743	136.7521189219	99.5200353464542	-1.19228751249916	0.300759704879122	-3.96425283426299	7.36261865720528e-05	0.0156272660430518
ENSMUSG00000027562	Car2	248.104927031987	142.018102174661	275.875654815672	112.927803898413	112.20864600091	132.669966118261	170.634183339984	0.893357978724541	0.226413499936554	3.94569219138823	7.95697785396596e-05	0.0164408040900809
ENSMUSG00000015094	Npdc1	112.576244424205	135.919165271455	111.301557287702	193.894908580294	176.327872287144	237.78540081196	161.30085811046	-0.754077482624795	0.191753472751569	-3.93253624982198	8.40542994830505e-05	0.017015955246594
ENSMUSG00000040896	Kcnd3	41.532983379804	89.7415001471786	45.6621773488009	162.999566004313	99.1844281615185	135.73158072099	95.8087059604342	-1.15818172127587	0.294682145194457	-3.93027450140083	8.4848937212612e-05	0.017015955246594
ENSMUSG00000090210	Itga10	144.272468582477	216.076621713595	136.986532046403	270.60058669997	234.435921109044	350.044602912028	225.402788843919	-0.777611337727351	0.199287832263315	-3.90195090636497	9.54205133628277e-05	0.0188586889960707
ENSMUSG00000045954	Cavin2	172.689773000238	211.720238211305	176.940937226603	261.012376935011	270.50298589505	348.003526510208	240.144972963069	-0.645465775610042	0.16671390982896	-3.87169718634909	0.000108080171660645	0.0207590042385383
ENSMUSG00000028111	Ctsk	100.553538708999	229.145772220466	123.668396986336	314.280208962564	231.430332376876	309.22307487564	218.05022068848	-0.907975632093789	0.235172873578289	-3.86088590184074	0.000112976654471102	0.0213980921808668
ENSMUSG00000028197	Col24a1	268.871418721889	280.55109754749	201.674616623871	372.874824192872	325.605445984783	465.365419614824	319.157137114288	-0.63178142170949	0.165031825620781	-3.82823991271376	0.000129062919450906	0.0236666261161107
ENSMUSG00000027487	Cdk5rap1	217.501676120552	193.423427501686	181.69741403377	290.84236287044	332.61848635984	267.381008638342	247.244062587438	-0.590469005573201	0.155363895600857	-3.8005548411979	0.000144372460789771	0.0246100905973763
ENSMUSG00000020524	Gria1	27.3243311709237	53.1478787279407	27.5875654815672	79.9017480413298	73.1359924827359	100.012743689151	60.185043265608	-1.21603222181582	0.324047903749467	-3.75263103925516	0.000174988309323613	0.0280743008734836
ENSMUSG00000021061	Sptb	203.293023911672	113.265971059546	185.502595479504	108.666377336209	73.1359924827359	85.7252088764149	128.264861524347	0.905694693914398	0.2451395320285	3.69460888833344	0.000220225505069877	0.0336226708441899
ENSMUSG00000028825	Rhd	28.4173044177606	8.71276700458045	44.7108819873675	5.32678320275532	5.00931455361204	3.0616146027291	15.8731109614675	2.60819419841323	0.708437573269291	3.68161472065486	0.000231761462151049	0.0336226708441899
ENSMUSG00000032373	Car12	280.894124437095	362.451107390547	231.164772828304	434.665509344834	387.720946449572	494.961027441205	365.30958131526	-0.588818370069748	0.160178492942514	-3.6760139220505	0.000236906599673479	0.0340073189447077
ENSMUSG00000044026	Slc35g1	119.134083905227	179.483000294357	116.058034094869	226.920964437377	209.389348340983	245.949706419238	182.822522915342	-0.712926675554931	0.194550803691983	-3.6644756126716	0.000247845852808309	0.0348440607705867
ENSMUSG00000014158	Trpv4	116.948137411553	158.572359483364	110.350261926269	207.744544907457	160.298065715585	352.085679313847	184.333174793013	-0.8974995942961	0.245177683618112	-3.66060883295578	0.000251616648127801	0.0349613938096667
ENSMUSG00000025081	Tdrd1	56.8346088355212	66.2170292348114	46.6134727102342	96.9474542901468	106.197468536575	119.402969506435	82.035500518954	-0.924963227183191	0.253700456397135	-3.64588712341645	0.000266470931439248	0.0355456762533618
