gene_id	gene_short_name	E12.5_DFL_WT_RNAseq_rep1	E12.5_DFL_WT_RNAseq_rep2	E12.5_DFL_WT_RNAseq_rep3	E12.5_DFL_DelCBS1.2_RNAseq_rep1	E12.5_DFL_DelCBS1.2_RNAseq_rep2	E12.5_DFL_DelCBS1.2_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000069117	Rps18-ps6	2212.43545783443	1023.57991303503	1254.00576815009	2.14532181330905	2.6080547289041	1.91346870632524	749.447997378014	9.3858045671432	0.57583900360044	16.2993553900627	9.97384631464994e-60	1.3433773601202e-55
ENSMUSG00000050368	Hoxd10	1745.15383096423	1823.45632695259	1604.09433500206	747.644651938205	753.727816653284	871.584995731147	1257.61032620692	1.12353071456966	0.0869573117630726	12.9204858313798	3.44956442945079e-38	2.32310916501363e-34
ENSMUSG00000040152	Thbs1	2535.61209319818	2433.45757576557	2541.48995116307	4415.07229179003	4340.67242047272	3962.79369079957	3371.51633719819	-0.759668959289863	0.0626115703473846	-12.1330443410863	7.05760205167885e-34	3.16862806780208e-30
ENSMUSG00000078249	Hmga1b	714.167384377589	338.283340128846	417.045396577756	4.29064362661811	8.69351576301366	4.7836717658131	247.877325373273	6.34929851637916	0.533216457030412	11.9075441739733	1.08114737255735e-32	3.64049349024373e-29
ENSMUSG00000052957	Gas1	3697.98838498188	3904.44448703552	3583.14691646852	6407.00359544749	5807.26852969312	5914.53177125132	4885.73061414631	-0.696587396012339	0.0603707468402329	-11.5384922743429	8.43914460435704e-31	2.2733367735217e-27
ENSMUSG00000020415	Pttg1	813.76936380117	1020.30620329184	734.612074705773	348.614794662721	336.439060028629	327.203148781616	596.824107545292	1.34280235030227	0.124222075778879	10.8096917708292	3.09708930526202e-27	6.95244930876236e-24
ENSMUSG00000075334	Rprm	509.665447901514	757.318187256192	685.829241619842	1589.68346366201	1453.55583557588	1346.12523489981	1057.02956848587	-1.16805162567762	0.116268658483481	-10.0461434827991	9.55331759628255e-24	1.83819478149042e-20
ENSMUSG00000027570	Col9a3	2756.00796256099	3312.99426010057	2452.53302024167	4879.53446437144	4945.74111757847	4637.29140977922	3830.68370577206	-0.763773389894427	0.0851402518119192	-8.97076733554484	2.94455849583487e-19	4.95753229754998e-16
ENSMUSG00000043099	Hic1	407.944277426368	377.567857047035	371.132141908646	784.115122764459	708.521534685613	708.940155693502	559.703514920937	-0.928091816160864	0.105680211349917	-8.78207759339034	1.60482311580475e-18	2.40170694964158e-15
ENSMUSG00000022483	Col2a1	16731.01335211	16587.8872687051	13569.2798070001	23309.9941625095	23757.6398771637	23283.0872185655	19539.8169476757	-0.585491705307704	0.0687825605378254	-8.51221153631996	1.70646893095429e-17	2.29844300310234e-14
ENSMUSG00000043342	Hoxd9	451.387693983461	306.637479278083	367.306037352886	158.75381418487	101.71413442726	151.164027799694	256.160531171042	1.45641785385614	0.186677835268561	7.80177170878852	6.10440047952153e-15	6.85168083822296e-12
ENSMUSG00000034271	Jdp2	164.23730649633	248.801940481861	154.957234508249	450.517580794901	494.661046915477	426.703521510529	323.313105117891	-1.27619227444775	0.164316029335879	-7.76669372796902	8.0561324523935e-15	8.34677292317601e-12
ENSMUSG00000062713	Sim2	79.469664433708	111.306131268201	58.3480944753283	309.999002023158	274.715098111232	221.005635580565	175.807270982032	-1.69870497476262	0.219069201172654	-7.75419349534135	8.89066799144275e-15	8.5534576554816e-12
ENSMUSG00000001506	Col1a1	3724.47827312645	2986.7145223634	3056.10101391269	5589.63598457674	4757.09182552107	4877.43173242304	4165.24222532056	-0.64011119996538	0.0834537512475102	-7.67025077239385	1.716604042834e-14	1.54139599019541e-11
ENSMUSG00000024026	Glo1	1873.36488958394	1446.97970648661	1469.22414941155	999.719965002019	926.728780337256	915.594775976628	1271.93537779967	0.753314047510323	0.0987238310492842	7.63051878663683	2.33810888676137e-14	1.96824928723681e-11
ENSMUSG00000062329	Cytl1	75.2312823305769	52.3793558909182	81.3047218098837	275.673853010213	254.7200118563	171.255449216109	151.760779019	-1.74304862828384	0.229867350814381	-7.58284559381102	3.3805708395771e-14	2.67840639048611e-11
ENSMUSG00000045608	Dbx2	92.1848107431013	130.948389727295	64.0872513089671	303.563036583231	281.669910721643	257.361541000745	188.302490014164	-1.55863863881211	0.210898353407521	-7.39047324755702	1.46307135941221e-13	9.85305406996155e-11
ENSMUSG00000001911	Nfix	1378.53377904339	1551.73841826845	1072.26580175152	2094.90675069629	2322.90741187725	2263.63347958276	1780.66427353661	-0.740739705617708	0.102585120106855	-7.22073244975624	5.17082994277585e-13	3.02808297822817e-10
ENSMUSG00000036904	Fzd8	419.599828209978	464.866783531899	405.567082910479	705.810876578679	749.381058771777	704.156483927689	574.897018988417	-0.744867143187165	0.103910151196343	-7.16837705085909	7.58920461314292e-13	4.08875987737688e-10
ENSMUSG00000016763	Scube1	1256.68029357837	933.00727680698	1254.96229428903	688.648302072206	639.842760157805	683.108328158111	909.37487584375	0.777345527092161	0.110334671540817	7.04534228666814	1.85006152796964e-12	9.58403027700887e-10
ENSMUSG00000054146	Krt15	151.522160186937	135.313336051539	138.696290146272	397.95719636883	355.564794707259	255.44807229442	239.083641625876	-1.2445708908001	0.178543035051457	-6.97070535650635	3.15355825297831e-12	1.46466469342637e-09
ENSMUSG00000074622	Mafb	331.653399570008	413.578664222041	489.741383137182	774.461174604568	797.195395468353	704.156483927689	585.131083488307	-0.880156438809575	0.12705489443516	-6.92737137536046	4.28732041866691e-12	1.86277157158144e-09
ENSMUSG00000060969	Irx1	836.020869842608	1183.99169045096	881.917100102503	1539.26840104925	1596.99884566561	1657.06389967766	1282.5434677981	-0.725124825798072	0.106834726162612	-6.7873513776257	1.14210812927036e-11	4.39515839804072e-09
ENSMUSG00000028063	Lmna	548.870482355477	469.231729856142	456.262968274288	769.097870071296	814.58242699438	806.527059716089	644.095422877945	-0.698271749358672	0.103174170429055	-6.7678930342243	1.30671302592493e-11	4.88892159616191e-09
ENSMUSG00000069919	Hba-a1	2603.42620684827	3071.83097568614	3783.06087950694	2092.76142888298	1883.88486584506	2010.09887599467	2574.17720546068	0.660612513427184	0.100434851898424	6.57752265214968	4.78351002039642e-11	1.61072741161799e-08
ENSMUSG00000032425	Zfp949	1079.72784077265	1304.02771436765	903.917201298119	682.212336632279	614.631564445066	658.233234975883	873.791648748607	0.749488641530592	0.116054075458601	6.45809842152375	1.06026781473889e-10	3.32110399923678e-08
ENSMUSG00000036103	Colec12	455.626076086593	577.26415138116	412.262765883057	961.104172362456	831.969458520407	748.166264173169	664.398814734474	-0.815183036807792	0.127381106680719	-6.39956001364512	1.55825325072816e-10	4.69433590668799e-08
ENSMUSG00000051243	Islr2	328.47461299266	235.707101509132	221.914064234035	566.36495871359	441.630600761094	528.117362945767	387.034783526046	-0.96638128078136	0.153203947989123	-6.30780925338798	2.83012699107225e-10	7.47430989073571e-08
ENSMUSG00000017897	Eya2	190.727194640899	312.093662183387	232.435851762373	483.770068901192	518.133539475614	443.924739867456	363.514176138487	-0.977409439613323	0.156311636646488	-6.25295378247378	4.02761358964303e-10	1.023545800734e-07
ENSMUSG00000026879	Gsn	566.883606293784	714.759960594821	525.132850277955	1051.20768852144	943.246460286982	938.556400452531	789.964494404585	-0.699928181411853	0.111925638020848	-6.25351075757531	4.0132690634814e-10	1.023545800734e-07
ENSMUSG00000042499	Hoxd11	1114.69449312348	902.452652537277	1122.00516097639	601.76276863319	570.294634053696	746.252795466844	842.910417465147	0.711345482387774	0.115011760041267	6.1849804066344	6.21101838302619e-10	1.54918901112925e-07
ENSMUSG00000063765	Chadl	140.926204929109	185.510218780335	144.435446979911	293.90908842334	318.1826769263	312.852133484177	232.635961587195	-0.976929819966446	0.159687431441571	-6.11776275156572	9.48982082494229e-10	2.2424280121254e-07
ENSMUSG00000020297	Nsg2	153.641351238502	175.689089550788	127.217976478994	311.071662929813	309.489161163286	285.106837242461	227.036013100641	-0.991436183336815	0.162703072814736	-6.09353078700441	1.10447081703536e-09	2.39937377978214e-07
ENSMUSG00000037003	Tns2	631.518933366533	768.2305530668	565.306948113427	998.647304095365	1049.30735259575	1015.09514870554	838.017706657236	-0.642404912316764	0.106282129306175	-6.04433611285805	1.50026463801955e-09	3.10877913992081e-07
ENSMUSG00000038463	Olfml2b	698.273451490848	877.354211172879	542.350320778871	1310.79162793183	1166.66981539643	1123.20613061292	953.107592897297	-0.766893423832619	0.128319871535556	-5.9764198222418	2.28094733338168e-09	4.58538501989818e-07
ENSMUSG00000033022	Cdo1	606.088640747746	695.117702135726	583.480944753283	1117.71266473402	1010.18653166219	845.753168195757	809.723275371453	-0.658067475786363	0.111340827350692	-5.91038787338662	3.41303109289891e-09	6.47466419581063e-07
ENSMUSG00000022454	Nell2	110.197934681408	229.159682022767	126.261450340055	435.500328101738	371.213123080683	308.068461718364	263.400163324169	-1.26174027752408	0.214421030429653	-5.88440543819714	3.99487459701891e-09	7.47318971489551e-07
ENSMUSG00000030342	Cd9	307.282702477004	380.841566790217	293.653524654521	589.96349865999	584.204259274518	492.71819187875	441.443957289167	-0.765289977411478	0.130591431212245	-5.86018523809333	4.62351128248331e-09	8.53069499503666e-07
ENSMUSG00000048582	Gja3	272.316050126173	188.783928523518	304.175312182859	113.70205610538	113.885056495479	121.505262851653	185.727944380843	1.1343653756599	0.195213830570359	5.81088631038901	6.21429562753995e-09	1.10079604890624e-06
ENSMUSG00000024521	Pmaip1	512.844234478862	423.399793451588	726.959865594254	264.947243943668	269.498988653423	321.46274266264	419.852144797406	0.959971282923757	0.166029204062938	5.78194232961481	7.38430244067583e-09	1.27511755863414e-06
ENSMUSG00000063838	Cdc42ep5	206.621127527641	189.875165104578	224.783642650855	361.486725542576	352.087388402053	370.256194673934	284.185040650273	-0.800801947222671	0.138751195181028	-5.77149585038074	7.85708943260046e-09	1.33958401984425e-06
ENSMUSG00000034681	Rnps1	654.830034933754	888.266576983487	960.352243495567	1261.44922622572	1288.37903607862	1364.3031876099	1069.59671755451	-0.64404634932541	0.112233666837324	-5.73844165903371	9.55516673107651e-09	1.53212548453416e-06
ENSMUSG00000022371	Col14a1	111.257530207191	93.8463459712284	72.6959865594254	252.075313063814	209.513729888629	178.90932404141	153.049704955283	-1.20677813154083	0.210784580206831	-5.72517273491582	1.03328552222152e-08	1.61829333706995e-06
ENSMUSG00000067942	Zfp160	1156.01871862901	1046.4958812373	841.743002267031	680.06701481897	624.194431784381	662.060172388533	835.096536854204	0.630252733245728	0.110631120502412	5.69688465942985	1.22016412750311e-08	1.8675443901522e-06
ENSMUSG00000070720	Tmem200b	49.8009897117904	67.6566680257693	26.7827318903146	174.843727784688	168.654205802465	110.981184966864	99.7865846969819	-1.66380595678932	0.293996708936012	-5.65926728503426	1.52020635226942e-08	2.30063588300189e-06
ENSMUSG00000027832	Ptx3	180.131239383071	168.050433483362	170.261652731286	391.521230928902	306.011754858081	281.27989982981	249.542701869086	-0.914547503459628	0.162340920576237	-5.63349955275231	1.76588975929055e-08	2.58530099650918e-06
ENSMUSG00000021943	Gdf10	747.014845676855	1139.25099062747	857.047420490068	1928.64431016484	2209.02235538177	1829.27608324693	1451.70933426466	-1.12143909813648	0.200560718278252	-5.59151915571339	2.25091455371256e-08	3.1815466341355e-06
ENSMUSG00000031636	Pdlim3	99.6019794235807	146.225701862147	100.43524458868	286.400462076759	257.328066585204	204.741151576801	182.455434352195	-1.11395997438326	0.199268940742102	-5.5902338329031	2.26764033615716e-08	3.1815466341355e-06
ENSMUSG00000071267	Zfp942	523.44018973669	544.527053949337	412.262765883057	297.127071143304	308.619809586985	286.063571595624	395.340076982499	0.728954192296913	0.132847771591048	5.48713902812679	4.08495627887925e-08	5.50202761202246e-06
ENSMUSG00000050558	Prokr2	180.131239383071	217.156079631098	184.609544815383	83.6675507190531	99.1060796983557	94.7167009630994	143.231199201677	1.06444736614957	0.194060182975153	5.48514048492808	4.13140960337956e-08	5.5095005889029e-06
ENSMUSG00000038305	Spats2l	615.625000479791	688.570282649362	560.524317418727	1056.57099305471	909.341748811229	845.753168195757	779.397585101596	-0.59257953198294	0.108426235485126	-5.46527811586919	4.62181587597474e-08	6.10306255230429e-06
ENSMUSG00000024529	Lox	131.389845197064	172.415379807606	92.7830354771614	332.524881062903	272.976394958629	243.010525703306	207.516677034445	-1.100462526562	0.204430041146461	-5.38307638344402	7.3223446789035e-08	9.13191300742142e-06
ENSMUSG00000026459	Myog	65.694922598532	57.8355387962221	46.8697808080506	211.314198610942	126.055978563698	122.461997204815	105.038736097043	-1.43086315669213	0.26593261817743	-5.38054777371258	7.42595281443727e-08	9.17616132639042e-06
