gene_id	gene_short_name	E12.5_PFL_WT_RNAseq_rep1	E12.5_PFL_WT_RNAseq_rep2	E12.5_PFL_WT_RNAseq_rep3	E12.5_PFL_DelCBS1.3_RNAseq_rep1	E12.5_PFL_DelCBS1.3_RNAseq_rep2	E12.5_PFL_DelCBS1.3_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032446	Eomes	76.0956946708659	210.519856090893	101.677917712301	21.2421258185971	17.8279318410885	5.33810904740341	72.116939196858	3.12864557430598	0.428122412322454	7.30782945310871	2.71492064072014e-13	3.69392102376382e-09
ENSMUSG00000001823	Hoxd12	1081.64594567874	883.493166545386	955.584134055418	662.75432554023	495.220328919125	559.433828167878	773.021954817796	0.765663920883068	0.118095777437391	6.48341488152686	8.96694758693660e-11	6.10021444339297e-07
ENSMUSG00000079277	Hoxd3	123.927274178267	99.220423977265	143.102254558053	43.5463579281241	29.7132197351475	26.6905452370171	77.7000126023123	1.8735269940782	0.293055789117432	6.39307279928001	1.62584804663931e-10	7.37376284085816e-07
ENSMUSG00000031665	Sall1	1776.2909298885	2502.94304311344	1918.69996571916	1386.04870966346	1105.33177414749	1257.65849156824	1657.82881901671	0.726513463615963	0.115237994399876	6.30446119267714	2.8919817008515e-10	9.83707575544639e-07
ENSMUSG00000101174	Hoxd4	329.385649789605	275.228828249979	313.50691294626	169.937006548777	77.2543713113835	154.805162374699	220.019655203451	1.1936038805374	0.220910632661674	5.40310742926261	6.54962055988633e-08	0.000127305910482591
ENSMUSG00000027102	Hoxd8	493.534934008188	534.064716886322	473.55548712303	314.383462115237	314.960129192564	339.503735414857	411.6670774567	0.632723368594706	0.120926851382162	5.23228184115309	1.674302019341e-07	0.000284756915939421
ENSMUSG00000074925	Ptar1	696.819146914644	997.380957545377	870.852535961835	579.910034847701	545.732802468876	573.312911691126	710.668064904926	0.596677744556271	0.12271532932491	4.86229184111517	1.16034375032402e-06	0.00143523973335533
ENSMUSG00000028081	Rps3a1	34.7866032781101	1097.4641678181	1171.17897809354	15.9315943639478	18.8183724989268	25.6229234275364	393.967106580026	5.25398755674668	1.18200196264738	4.44499055228226	8.78957299107338e-06	0.00854220929403889
ENSMUSG00000035202	Lars2	9795.69006684533	10053.1859146356	11458.5364488557	6138.97436157457	3857.76636227999	3496.46142604923	7466.76909670673	1.21429463867451	0.274594065214574	4.42214451257581	9.77260545840411e-06	0.00886440465780309
ENSMUSG00000038843	Gcnt1	94.576077662362	165.65496872726	176.994893795486	76.4716529469496	63.388202101648	58.7191995214375	105.967499125857	1.14330992542558	0.266336579994843	4.2927258638213	1.7649286317237e-05	0.0141256582136663
ENSMUSG00000060938	Rpl26	19.567464343937	1139.74069629537	713.628348388184	19.1179132367374	16.8374911832503	27.7581670464977	322.775013415662	4.87801411223435	1.26255553548235	3.86360360011472	0.000111726476084729	0.0434328695316805
